Date,GBP_EUR,GBP_USD,GBP_HKD,GBP_JPY
2015-01-01,1.2875,1.5586,12.0859,186.63
2015-01-02,1.2772,1.5328,11.889,184.698
2015-01-05,1.2779,1.525,11.8271,182.437
2015-01-06,1.2743,1.5151,11.7488,179.374
2015-01-07,1.2763,1.511,11.7181,180.201
2015-01-08,1.2796,1.509,11.7012,180.558
2015-01-09,1.2806,1.516,11.7543,179.647
2015-01-12,1.282,1.5171,11.7621,179.556
2015-01-13,1.2877,1.516,11.7528,178.79
2015-01-14,1.2921,1.5234,11.8117,178.734
2015-01-15,1.3053,1.5183,11.7712,176.371
2015-01-16,1.3094,1.515,11.7372,178.116
2015-01-19,1.302,1.5113,11.7154,177.668
2015-01-20,1.3113,1.5145,11.7414,179.944
2015-01-21,1.3043,1.5142,11.7368,178.626
2015-01-22,1.3207,1.501,11.6376,177.861
2015-01-23,1.3379,1.4989,11.6216,176.536
2015-01-26,1.3418,1.5078,11.6888,178.61
2015-01-27,1.3353,1.5197,11.7808,179.124
2015-01-28,1.3414,1.5139,11.7362,177.924
2015-01-29,1.3311,1.5067,11.6799,178.228
2015-01-30,1.3341,1.506,11.6677,176.999
2015-02-02,1.326,1.5039,11.6592,176.831
2015-02-03,1.3212,1.5166,11.7601,178.309
2015-02-04,1.3382,1.5182,11.7698,178.031
2015-02-05,1.3355,1.5328,11.8832,180.144
2015-02-06,1.3473,1.5243,11.8179,181.544
2015-02-09,1.3436,1.5215,11.7976,180.513
2015-02-10,1.3474,1.5254,11.827,182.18
2015-02-11,1.3442,1.5238,11.8166,183.551
2015-02-12,1.349,1.5384,11.9285,183.24
2015-02-13,1.3519,1.5395,11.9391,182.819
2015-02-16,1.3532,1.5363,11.921,182.021
2015-02-17,1.3455,1.5354,11.9133,183.091
2015-02-18,1.3544,1.5436,11.9755,183.352
2015-02-19,1.3559,1.5414,11.959,183.35
2015-02-20,1.3532,1.5399,11.9462,183.303
2015-02-23,1.3637,1.5457,11.9897,183.645
2015-02-24,1.3627,1.5454,11.9862,183.854
2015-02-25,1.3668,1.5528,12.0455,184.566
2015-02-26,1.3758,1.5407,11.9469,183.974
2015-02-27,1.3783,1.5438,11.9706,184.681
2015-03-02,1.3739,1.5366,11.9166,184.596
2015-03-03,1.3743,1.5361,11.9129,183.921
2015-03-04,1.3779,1.5265,11.8391,182.689
2015-03-05,1.3817,1.524,11.8192,183.087
2015-03-06,1.3868,1.5037,11.664,181.691
2015-03-09,1.394,1.5128,11.7392,183.28
2015-03-10,1.4087,1.507,11.6964,182.545
2015-03-11,1.4154,1.493,11.6014,181.329
2015-03-12,1.3995,1.4883,11.5632,180.513
2015-03-13,1.4045,1.4744,11.4488,178.992
2015-03-16,1.4032,1.4829,11.5139,179.923
2015-03-17,1.3918,1.4749,11.4487,178.999
2015-03-18,1.3787,1.4978,11.6224,179.914
2015-03-19,1.384,1.4753,11.4478,178.188
2015-03-20,1.3813,1.4949,11.5991,179.444
2015-03-23,1.3662,1.4952,11.5983,179.023
2015-03-24,1.3594,1.4851,11.5184,177.847
2015-03-25,1.3564,1.488,11.5396,177.802
2015-03-26,1.3643,1.4849,11.5148,176.98
2015-03-27,1.3661,1.4879,11.5325,177.368
2015-03-30,1.367,1.481,11.4854,177.832
2015-03-31,1.3807,1.4818,11.4878,177.998
2015-04-01,1.3773,1.4823,11.4922,177.519
2015-04-02,1.3629,1.4829,11.496,177.526
2015-04-03,1.3596,1.492,11.5662,177.499
2015-04-06,1.3624,1.488,11.5367,177.864
2015-04-07,1.3692,1.4808,11.4789,178.113
2015-04-08,1.379,1.4866,11.5219,178.593
2015-04-09,1.3802,1.4713,11.4024,177.406
2015-04-10,1.3801,1.4632,11.3395,175.905
2015-04-13,1.3888,1.4676,11.3734,176.29
2015-04-14,1.3874,1.4782,11.46,176.473
2015-04-15,1.3892,1.4842,11.5048,176.824
2015-04-16,1.3878,1.4934,11.5772,177.74
2015-04-17,1.3848,1.4962,11.5994,177.864
2015-04-20,1.3882,1.4907,11.5525,177.647
2015-04-21,1.3903,1.4926,11.5684,178.615
2015-04-22,1.4021,1.5037,11.6539,180.307
2015-04-23,1.3911,1.5057,11.6693,180.06
2015-04-24,1.3968,1.5188,11.7711,180.736
2015-04-27,1.399,1.5238,11.8094,181.385
2015-04-28,1.3969,1.5339,11.8884,182.32
2015-04-29,1.3873,1.5438,11.965,183.735
2015-04-30,1.3678,1.5351,11.8978,183.257
2015-05-01,1.3521,1.5148,11.7354,181.995
2015-05-04,1.3565,1.512,11.7225,181.635
2015-05-05,1.3573,1.5182,11.7684,181.958
2015-05-06,1.3438,1.5246,11.818,182.129
2015-05-07,1.3533,1.5245,11.8293,182.516
2015-05-08,1.3776,1.5455,11.9781,185.088
2015-05-11,1.3972,1.5586,12.0827,187.155
2015-05-12,1.3975,1.5671,12.1477,187.846
2015-05-13,1.3867,1.5745,12.2044,187.595
2015-05-14,1.3827,1.5776,12.2273,188.004
2015-05-15,1.3737,1.5727,12.1896,187.563
2015-05-18,1.3834,1.5653,12.1323,187.806
2015-05-19,1.3909,1.5513,12.0236,187.238
2015-05-20,1.4004,1.5536,12.0442,188.516
2015-05-21,1.4094,1.5662,12.1427,189.565
2015-05-22,1.4061,1.549,12.0075,188.261
2015-05-25,1.4093,1.547,11.9924,188.053
2015-05-26,1.4151,1.5385,11.9264,189.383
2015-05-27,1.4081,1.5354,11.9119,189.868
2015-05-28,1.3988,1.5316,11.8745,189.84
2015-05-29,1.3919,1.5291,11.8571,189.84
2015-06-01,1.3911,1.5201,11.7897,189.677
2015-06-02,1.376,1.5343,11.9001,190.443
2015-06-03,1.3607,1.5341,11.8936,190.601
2015-06-04,1.3671,1.5364,11.91,191.078
2015-06-05,1.3737,1.527,11.8374,191.85
2015-06-08,1.3594,1.5349,11.8992,191.071
2015-06-09,1.3636,1.5385,11.9282,191.304
2015-06-10,1.3714,1.553,12.0403,190.514
2015-06-11,1.3784,1.5517,12.0299,191.514
2015-06-12,1.3811,1.5561,12.0631,191.994
2015-06-15,1.3827,1.5601,12.0955,192.542
2015-06-16,1.3912,1.5648,12.131,193.038
2015-06-17,1.3966,1.5833,12.2743,195.425
2015-06-18,1.397,1.588,12.3105,195.264
2015-06-19,1.3991,1.5883,12.3095,194.901
2015-06-22,1.3953,1.5824,12.2659,195.219
2015-06-23,1.4085,1.5729,12.1944,194.952
2015-06-24,1.4017,1.5706,12.1756,194.516
2015-06-25,1.4054,1.5747,12.2073,194.672
2015-06-26,1.4098,1.5746,12.207,195.077
2015-06-29,1.4005,1.5738,12.2009,192.846
2015-06-30,1.4103,1.5712,12.1763,192.465
2015-07-01,1.4128,1.5617,12.1075,192.361
2015-07-02,1.4082,1.5609,12.1003,192.099
2015-07-03,1.4013,1.557,12.0735,191.177
2015-07-06,1.4114,1.5605,12.1,191.281
2015-07-07,1.4042,1.5462,11.9908,189.458
2015-07-08,1.3869,1.5361,11.9085,185.417
2015-07-09,1.3936,1.538,11.9225,186.621
2015-07-10,1.3897,1.5517,12.0281,190.501
2015-07-13,1.4074,1.5487,12.0049,191.145
2015-07-14,1.4203,1.5636,12.1201,192.951
2015-07-15,1.4288,1.5639,12.123,193.552
2015-07-16,1.4353,1.5609,12.0997,193.802
2015-07-17,1.4416,1.56,12.095,193.531
2015-07-20,1.4379,1.5564,12.0641,193.411
2015-07-21,1.422,1.5557,12.0575,192.727
2015-07-22,1.4285,1.5613,12.1006,193.552
2015-07-23,1.4125,1.5514,12.0253,192.245
2015-07-24,1.4128,1.5508,12.022,191.918
2015-07-27,1.403,1.5559,12.0605,191.762
2015-07-28,1.4116,1.5613,12.1005,192.914
2015-07-29,1.4202,1.5602,12.0947,193.336
2015-07-30,1.4271,1.5602,12.0974,193.686
2015-07-31,1.4223,1.5622,12.1115,193.57
2015-08-03,1.4234,1.5587,12.0846,193.328
2015-08-04,1.4301,1.5564,12.0679,193.585
2015-08-05,1.4307,1.5603,12.0948,194.812
2015-08-06,1.4199,1.5512,12.0235,193.492
2015-08-07,1.4128,1.5491,12.0105,192.455
2015-08-10,1.4149,1.5592,12.088,194.311
2015-08-11,1.4103,1.5572,12.0861,194.856
2015-08-12,1.3993,1.5613,12.1106,193.929
2015-08-13,1.4,1.5611,12.1075,194.251
2015-08-14,1.4079,1.5642,12.1283,194.403
2015-08-17,1.4069,1.5586,12.088,193.872
2015-08-18,1.4209,1.5661,12.1444,194.831
2015-08-19,1.4101,1.568,12.1574,194.112
2015-08-20,1.3958,1.569,12.1633,193.611
2015-08-21,1.378,1.5694,12.1636,191.519
2015-08-24,1.3575,1.5776,12.2282,186.801
2015-08-25,1.362,1.5687,12.1605,186.418
2015-08-26,1.3667,1.5463,11.9882,185.428
2015-08-27,1.3697,1.5403,11.9368,186.421
2015-08-28,1.3762,1.5391,11.9285,187.389
2015-08-31,1.3687,1.5345,11.8925,186.014
2015-09-01,1.3527,1.5304,11.8605,182.694
2015-09-02,1.3628,1.5299,11.8574,184.089
2015-09-03,1.3717,1.5258,11.8249,183.193
2015-09-04,1.3609,1.517,11.7566,180.429
2015-09-07,1.3675,1.5277,11.8384,182.219
2015-09-08,1.3743,1.5396,11.9331,184.467
2015-09-09,1.3714,1.5368,11.9122,185.191
2015-09-10,1.3692,1.5445,11.97,186.314
2015-09-11,1.3606,1.5429,11.958,186.055
2015-09-14,1.3632,1.5427,11.9561,185.48
2015-09-15,1.3615,1.5344,11.8909,184.763
2015-09-16,1.3723,1.5493,12.0073,186.785
2015-09-17,1.3634,1.5591,12.0827,187.105
2015-09-18,1.3759,1.5536,12.036,186.341
2015-09-21,1.3859,1.5507,12.0184,186.94
2015-09-22,1.3806,1.5365,11.9078,184.625
2015-09-23,1.3629,1.5245,11.8145,183.362
2015-09-24,1.3572,1.5242,11.8138,183.013
2015-09-25,1.3561,1.518,11.7642,183.034
2015-09-28,1.3495,1.5174,11.7602,181.965
2015-09-29,1.3468,1.5151,11.7423,181.406
2015-09-30,1.3532,1.5128,11.724,181.348
2015-10-01,1.3515,1.5131,11.7261,181.458
2015-10-02,1.3532,1.5185,11.7676,182.113
2015-10-05,1.3537,1.5146,11.738,182.445
2015-10-06,1.3509,1.5227,11.801,183.072
2015-10-07,1.3632,1.5319,11.8715,183.836
2015-10-08,1.3611,1.5348,11.8938,184.078
2015-10-09,1.3487,1.5322,11.8746,184.255
2015-10-12,1.3513,1.5348,11.8949,184.225
2015-10-13,1.34,1.5248,11.8173,182.588
2015-10-14,1.349,1.5477,11.9953,183.919
2015-10-15,1.3574,1.5459,11.979,183.79
2015-10-16,1.3605,1.5438,11.9661,184.372
2015-10-19,1.3652,1.5465,11.9855,184.802
2015-10-20,1.3613,1.5444,11.9696,185.083
2015-10-21,1.36,1.5417,11.949,184.906
2015-10-22,1.3857,1.5394,11.9309,185.795
2015-10-23,1.3899,1.5314,11.8686,186.003
2015-10-26,1.3882,1.5352,11.898,185.908
2015-10-27,1.3846,1.53,11.8578,184.3
2015-10-28,1.3973,1.5263,11.8285,184.812
2015-10-29,1.3949,1.531,11.8658,185.449
2015-10-30,1.402,1.5428,11.9577,186.093
2015-11-02,1.3995,1.5417,11.9482,186.157
2015-11-03,1.4064,1.5421,11.952,186.704
2015-11-04,1.4159,1.5386,11.9259,187.051
2015-11-05,1.3973,1.5208,11.7877,185.156
2015-11-06,1.4011,1.5053,11.664,185.405
2015-11-09,1.4059,1.5115,11.717,186.181
2015-11-10,1.4098,1.5119,11.7209,186.202
2015-11-11,1.416,1.5213,11.7908,186.895
2015-11-12,1.4087,1.5233,11.8061,186.759
2015-11-13,1.4148,1.5237,11.8093,186.822
2015-11-16,1.4226,1.5203,11.7844,187.268
2015-11-17,1.4295,1.5213,11.7909,187.79
2015-11-18,1.4294,1.5237,11.8091,188.376
2015-11-19,1.4246,1.5291,11.8512,187.882
2015-11-20,1.4266,1.5191,11.7736,186.592
2015-11-23,1.4218,1.5124,11.7209,185.779
2015-11-24,1.4171,1.5084,11.6898,184.823
2015-11-25,1.424,1.5129,11.7256,185.702
2015-11-26,1.4233,1.5102,11.7045,185.116
2015-11-27,1.4193,1.5036,11.6534,184.644
2015-11-30,1.425,1.5056,11.673,185.346
2015-12-01,1.4184,1.5082,11.6918,185.306
2015-12-02,1.4087,1.4951,11.5882,184.266
2015-12-03,1.3843,1.5144,11.7367,185.673
2015-12-04,1.3887,1.5112,11.7122,186.044
2015-12-07,1.3892,1.5055,11.6688,185.744
2015-12-08,1.3778,1.5008,11.6319,184.502
2015-12-09,1.377,1.5181,11.7645,184.361
2015-12-10,1.3856,1.516,11.7496,184.293
2015-12-11,1.385,1.5213,11.7959,183.769
2015-12-14,1.3775,1.5142,11.7356,183.272
2015-12-15,1.3761,1.5039,11.6555,182.985
2015-12-16,1.3749,1.5004,11.628,183.359
2015-12-17,1.3764,1.4901,11.5513,182.617
2015-12-18,1.3706,1.4895,11.5491,180.556
2015-12-21,1.3637,1.4885,11.5395,180.391
2015-12-22,1.3533,1.4828,11.4945,179.521
2015-12-23,1.3629,1.4871,11.5261,179.816
2015-12-24,1.3599,1.491,11.5571,179.559
2015-12-25,1.3607,1.4913,11.5595,179.57
2015-12-28,1.3567,1.488,11.5324,179.162
2015-12-29,1.3569,1.4817,11.4838,178.516
2015-12-30,1.3548,1.4816,11.4855,178.573
2015-12-31,1.3571,1.4736,11.4211,177.175
2016-01-01,1.3583,1.4746,11.4286,178.354
2016-01-04,1.3586,1.4716,11.4075,175.781
2016-01-05,1.3654,1.4675,11.3758,174.722
2016-01-06,1.357,1.463,11.3426,173.329
2016-01-07,1.3372,1.4618,11.3405,172.005
2016-01-08,1.3328,1.4517,11.2701,170.29
2016-01-11,1.3392,1.4543,11.2905,171.251
2016-01-12,1.3306,1.4448,11.2161,169.959
2016-01-13,1.3245,1.4407,11.1823,169.538
2016-01-14,1.3265,1.4413,11.2167,170.154
2016-01-15,1.3061,1.4258,11.1125,166.708
2016-01-18,1.3077,1.4243,11.1071,167.11
2016-01-19,1.298,1.4158,11.0704,166.548
2016-01-20,1.3031,1.4192,11.0945,165.955
2016-01-21,1.3079,1.4221,11.1173,167.393
2016-01-22,1.3202,1.4265,11.1237,169.454
2016-01-25,1.3132,1.4249,11.1064,168.556
2016-01-26,1.3201,1.435,11.1858,169.949
2016-01-27,1.3067,1.4234,11.0957,168.921
2016-01-28,1.3128,1.4362,11.1914,170.648
2016-01-29,1.3149,1.4244,11.0854,172.564
2016-02-01,1.3256,1.4433,11.2266,174.627
2016-02-02,1.3198,1.441,11.2379,172.875
2016-02-03,1.3151,1.4603,11.3852,172.178
2016-02-04,1.3016,1.4589,11.3641,170.375
2016-02-05,1.2992,1.4503,11.3003,169.459
2016-02-08,1.2894,1.4433,11.2456,167.193
2016-02-09,1.2815,1.4472,11.2857,166.581
2016-02-10,1.2861,1.4522,11.3175,164.611
2016-02-11,1.2787,1.4477,11.2791,162.76
2016-02-12,1.2885,1.4503,11.2974,164.145
2016-02-15,1.294,1.4435,11.2376,165.439
2016-02-16,1.2837,1.4306,11.1462,163.184
2016-02-17,1.2846,1.4294,11.1295,163.094
2016-02-18,1.291,1.4337,11.1558,162.354
2016-02-19,1.2942,1.4406,11.2016,162.14
2016-02-22,1.283,1.415,10.9959,159.755
2016-02-23,1.2725,1.4022,10.8924,157.191
2016-02-24,1.2645,1.3927,10.8203,156.24
2016-02-25,1.2672,1.3962,10.8521,157.768
2016-02-26,1.2684,1.3871,10.7815,158.214
2016-02-29,1.2799,1.3917,10.8218,156.831
2016-03-01,1.2837,1.3952,10.8424,159.07
2016-03-02,1.2954,1.4078,10.9442,159.755
2016-03-03,1.294,1.4178,11.0137,161.201
2016-03-04,1.293,1.4229,11.042,161.855
2016-03-07,1.2951,1.4265,11.0754,161.865
2016-03-08,1.2911,1.4215,11.0412,160.102
2016-03-09,1.2924,1.4217,11.0416,161.148
2016-03-10,1.2776,1.4281,11.0854,161.647
2016-03-11,1.2898,1.4382,11.1601,163.769
2016-03-14,1.2881,1.4302,11.0972,162.79
2016-03-15,1.2739,1.4151,10.9832,160.142
2016-03-16,1.2709,1.4259,11.0632,160.507
2016-03-17,1.2795,1.4482,11.2308,161.315
2016-03-18,1.2848,1.4476,11.2244,161.473
2016-03-21,1.2782,1.4369,11.14,160.86
2016-03-22,1.2667,1.4208,11.0152,159.648
2016-03-23,1.2626,1.4117,10.9471,158.618
2016-03-24,1.2664,1.4153,10.9807,159.777
2016-03-25,1.2654,1.4132,10.9645,159.69
2016-03-28,1.2731,1.4254,11.0579,161.714
2016-03-29,1.2739,1.4384,11.1561,162.115
2016-03-30,1.2682,1.4378,11.1482,161.654
2016-03-31,1.2619,1.436,11.1397,161.659
2016-04-01,1.2486,1.4227,11.032,158.898
2016-04-04,1.2523,1.4264,11.0611,158.811
2016-04-05,1.2439,1.4161,10.984,156.243
2016-04-06,1.239,1.4123,10.9542,155.061
2016-04-07,1.2354,1.4056,10.9096,152.106
2016-04-08,1.239,1.4128,10.9585,152.71
2016-04-11,1.2483,1.4239,11.0422,153.7
2016-04-12,1.2537,1.4275,11.0687,154.94
2016-04-13,1.2599,1.4204,11.0162,155.311
2016-04-14,1.2564,1.4155,10.9793,154.847
2016-04-15,1.2585,1.4202,11.0113,154.433
2016-04-18,1.262,1.4278,11.0722,155.373
2016-04-19,1.2677,1.4398,11.1661,157.245
2016-04-20,1.2687,1.4332,11.1152,157.426
2016-04-21,1.2689,1.4323,11.1114,156.783
2016-04-22,1.2838,1.4403,11.1723,160.997
2016-04-25,1.2852,1.4482,11.2328,161.053
2016-04-26,1.2905,1.4582,11.3082,162.307
2016-04-27,1.2845,1.4543,11.2797,162.092
2016-04-28,1.2869,1.4609,11.3338,157.945
2016-04-29,1.2761,1.4612,11.3305,155.604
2016-05-02,1.2722,1.4673,11.384,156.14
2016-05-03,1.2643,1.4535,11.2825,154.97
2016-05-04,1.262,1.4496,11.2527,155.12
2016-05-05,1.27,1.4485,11.2436,155.365
2016-05-06,1.2652,1.4427,11.1966,154.557
2016-05-09,1.2658,1.4407,11.1856,156.06
2016-05-10,1.2699,1.4442,11.2099,157.802
2016-05-11,1.2644,1.4448,11.2125,156.631
2016-05-12,1.2702,1.4451,11.2132,157.526
2016-05-13,1.2702,1.4365,11.1522,156.044
2016-05-16,1.2722,1.4402,11.1811,157.013
2016-05-17,1.278,1.4463,11.2266,157.855
2016-05-18,1.3016,1.4599,11.3356,160.872
2016-05-19,1.3043,1.4611,11.3495,160.672
2016-05-20,1.2922,1.4502,11.2703,159.821
2016-05-23,1.2909,1.4484,11.2508,158.223
2016-05-24,1.3137,1.4636,11.3702,160.979
2016-05-25,1.3175,1.4697,11.413,161.939
2016-05-26,1.3106,1.467,11.3943,161.023
2016-05-27,1.3154,1.4623,11.3561,161.435
2016-05-30,1.3145,1.464,11.3748,162.681
2016-05-31,1.3011,1.4483,11.2546,160.346
2016-06-01,1.2885,1.4416,11.202,157.912
2016-06-02,1.2935,1.4423,11.2078,157.02
2016-06-03,1.2774,1.4518,11.2795,154.677
2016-06-06,1.272,1.4442,11.2184,155.322
2016-06-07,1.2805,1.4545,11.295,156.155
2016-06-08,1.2729,1.4504,11.255,155.173
2016-06-09,1.2777,1.4458,11.2227,154.825
2016-06-10,1.2674,1.4257,11.0678,152.536
2016-06-13,1.2634,1.427,11.079,151.543
2016-06-14,1.2593,1.4114,10.954,149.772
2016-06-15,1.2616,1.4204,11.0227,150.587
2016-06-16,1.2653,1.4203,11.0207,148.081
2016-06-17,1.273,1.4358,11.1444,149.574
2016-06-20,1.2986,1.4698,11.4024,152.755
2016-06-21,1.3031,1.4652,11.3681,153.478
2016-06-22,1.3019,1.4707,11.4107,153.579
2016-06-23,1.3072,1.4877,11.5381,157.865
2016-06-24,1.232,1.3679,10.6173,139.801
2016-06-27,1.1998,1.3225,10.2642,134.898
2016-06-28,1.2063,1.3344,10.3533,137.113
2016-06-29,1.2073,1.3429,10.4204,138.079
2016-06-30,1.1984,1.3311,10.3282,137.368
2016-07-01,1.1918,1.3267,10.2905,136.084
2016-07-04,1.1917,1.3287,10.3091,136.26
2016-07-05,1.1757,1.3022,10.1032,132.507
2016-07-06,1.165,1.2931,10.0319,131.016
2016-07-07,1.1669,1.2908,10.0149,130.094
2016-07-08,1.172,1.2954,10.0481,130.284
2016-07-11,1.1755,1.2998,10.0838,133.574
2016-07-12,1.1977,1.3247,10.2767,138.682
2016-07-13,1.1854,1.3147,10.1971,137.363
2016-07-14,1.1999,1.3343,10.3462,140.558
2016-07-15,1.1949,1.3192,10.2224,138.411
2016-07-18,1.1968,1.3255,10.2783,140.717
2016-07-19,1.1896,1.3111,10.1686,139.138
2016-07-20,1.1991,1.3208,10.2448,141.194
2016-07-21,1.1995,1.3233,10.2642,140.018
2016-07-22,1.1942,1.3109,10.1678,139.123
2016-07-25,1.195,1.314,10.1924,139.039
2016-07-26,1.195,1.313,10.185,137.428
2016-07-27,1.1957,1.3223,10.2569,139.367
2016-07-28,1.1884,1.3164,10.2098,138.568
2016-07-29,1.1841,1.323,10.2635,134.974
2016-08-01,1.1805,1.3179,10.2277,134.949
2016-08-02,1.1901,1.3357,10.3658,134.753
2016-08-03,1.1952,1.3325,10.3388,134.913
2016-08-04,1.1777,1.3107,10.1673,132.671
2016-08-05,1.179,1.3073,10.1379,133.055
2016-08-08,1.1761,1.304,10.1151,133.6
2016-08-09,1.1697,1.3003,10.0858,132.479
2016-08-10,1.1641,1.301,10.0908,131.783
2016-08-11,1.1633,1.2956,10.0491,132.099
2016-08-12,1.1572,1.292,10.0224,130.878
2016-08-15,1.1517,1.288,9.9888,130.418
2016-08-16,1.1568,1.3046,10.1158,130.862
2016-08-17,1.1552,1.3042,10.1129,130.777
2016-08-18,1.1598,1.3168,10.2096,131.529
2016-08-19,1.1541,1.3075,10.1378,131.049
2016-08-22,1.1605,1.3137,10.1852,131.799
2016-08-23,1.1674,1.3198,10.2322,132.305
2016-08-24,1.1747,1.3232,10.26,132.918
2016-08-25,1.1689,1.3192,10.2316,132.618
2016-08-26,1.1731,1.3137,10.1908,133.746
2016-08-29,1.1712,1.3106,10.1647,133.572
2016-08-30,1.1741,1.308,10.1481,134.668
2016-08-31,1.1775,1.3138,10.1916,135.885
2016-09-01,1.185,1.3268,10.2931,136.979
2016-09-02,1.1918,1.3294,10.3103,138.167
2016-09-05,1.1934,1.3304,10.3195,137.607
2016-09-06,1.1942,1.344,10.4238,137.107
2016-09-07,1.1871,1.3341,10.3474,135.734
2016-09-08,1.1807,1.3295,10.3125,136.28
2016-09-09,1.1814,1.3267,10.295,136.237
2016-09-12,1.1871,1.3337,10.3475,135.837
2016-09-13,1.1759,1.3193,10.2362,135.296
2016-09-14,1.1766,1.3235,10.2678,135.569
2016-09-15,1.1775,1.3239,10.2719,135.177
2016-09-16,1.1655,1.3002,10.0893,132.986
2016-09-19,1.166,1.303,10.1087,132.805
2016-09-20,1.1648,1.2988,10.0753,132.102
2016-09-21,1.1648,1.3032,10.107,130.742
2016-09-22,1.1669,1.3078,10.1427,131.776
2016-09-23,1.155,1.2966,10.06,130.87
2016-09-26,1.1529,1.2975,10.0619,130.171
2016-09-27,1.1613,1.3023,10.0995,130.785
2016-09-28,1.1606,1.3019,10.0943,131.082
2016-09-29,1.1556,1.2968,10.0583,131.011
2016-09-30,1.1543,1.2972,10.06,131.495
2016-10-03,1.1455,1.2842,9.9604,130.537
2016-10-04,1.1361,1.2728,9.8727,130.973
2016-10-05,1.1378,1.2749,9.8894,131.958
2016-10-06,1.1313,1.2616,9.7862,131.133
2016-10-07,1.1104,1.2434,9.6475,127.971
2016-10-10,1.1099,1.2362,9.5912,128.076
2016-10-11,1.0967,1.2123,9.403,125.489
2016-10-12,1.1091,1.2204,9.4699,127.117
2016-10-13,1.1083,1.2254,9.5056,127.081
2016-10-14,1.1109,1.2191,9.457,127.023
2016-10-17,1.1076,1.2183,9.4511,126.559
2016-10-18,1.1199,1.2298,9.5415,127.728
2016-10-19,1.1196,1.2285,9.5298,127.084
2016-10-20,1.1212,1.2254,9.5069,127.379
2016-10-21,1.1239,1.2234,9.4931,126.999
2016-10-24,1.1246,1.2238,9.4922,127.494
2016-10-25,1.1194,1.2188,9.4525,127.043
2016-10-26,1.1227,1.2247,9.5007,127.953
2016-10-27,1.1162,1.2164,9.4331,128.076
2016-10-28,1.1119,1.2185,9.4499,127.639
2016-10-31,1.115,1.2242,9.4941,128.324
2016-11-01,1.1074,1.2243,9.4944,127.519
2016-11-02,1.1086,1.2304,9.5417,127.105
2016-11-03,1.122,1.2461,9.6627,128.336
2016-11-04,1.1237,1.2517,9.7094,129.076
2016-11-07,1.1229,1.2396,9.6145,129.486
2016-11-08,1.1237,1.2379,9.5989,130.172
2016-11-09,1.1371,1.2406,9.6216,131.099
2016-11-10,1.1526,1.2555,9.738,134.108
2016-11-11,1.1606,1.2596,9.7734,134.313
2016-11-14,1.1633,1.249,9.6903,135.427
2016-11-15,1.1618,1.2457,9.6632,136.028
2016-11-16,1.1638,1.2443,9.651,135.723
2016-11-17,1.1687,1.2417,9.6318,136.738
2016-11-18,1.1656,1.2342,9.5721,136.89
2016-11-21,1.1753,1.2494,9.6899,138.444
2016-11-22,1.169,1.2423,9.6355,138.06
2016-11-23,1.1788,1.2443,9.6495,139.983
2016-11-24,1.1797,1.2451,9.6574,141.102
2016-11-25,1.178,1.2477,9.681,141.262
2016-11-28,1.1697,1.2416,9.6299,139.0
2016-11-29,1.1731,1.2493,9.6903,140.423
2016-11-30,1.181,1.2506,9.7003,143.154
2016-12-01,1.181,1.2591,9.7659,143.671
2016-12-02,1.1935,1.2729,9.8723,144.496
2016-12-05,1.1829,1.2732,9.8737,144.953
2016-12-06,1.1828,1.2678,9.8324,144.55
2016-12-07,1.1742,1.2626,9.7929,143.632
2016-12-08,1.1858,1.2586,9.7614,143.55
2016-12-09,1.1909,1.2572,9.755,145.135
2016-12-12,1.192,1.2679,9.8342,145.854
2016-12-13,1.1913,1.2658,9.8176,145.798
2016-12-14,1.1925,1.2564,9.7463,147.064
2016-12-15,1.1925,1.2418,9.6378,146.759
2016-12-16,1.1947,1.2496,9.7037,147.374
2016-12-19,1.1915,1.2395,9.6268,145.13
2016-12-20,1.1905,1.2368,9.6046,145.775
2016-12-21,1.1851,1.2353,9.5899,145.225
2016-12-22,1.1769,1.2283,9.5337,144.346
2016-12-23,1.1749,1.2282,9.5327,143.949
2016-12-26,1.1749,1.2282,9.5314,143.854
2016-12-27,1.1732,1.2271,9.5207,144.095
2016-12-28,1.174,1.2226,9.485,143.382
2016-12-29,1.1691,1.2261,9.51,142.894
2016-12-30,1.1731,1.234,9.5654,144.503
2017-01-02,1.1744,1.2278,9.5236,144.328
2017-01-03,1.1761,1.2237,9.4924,144.108
2017-01-04,1.1749,1.2323,9.5572,144.477
2017-01-05,1.171,1.2419,9.6306,143.278
2017-01-06,1.1664,1.2287,9.5297,143.833
2017-01-09,1.1504,1.2163,9.4342,141.121
2017-01-10,1.1537,1.2177,9.4425,140.965
2017-01-11,1.1543,1.2213,9.4711,140.957
2017-01-12,1.1459,1.2162,9.4306,139.517
2017-01-13,1.1451,1.2182,9.4425,139.463
2017-01-16,1.1365,1.2047,9.3435,137.573
2017-01-17,1.1588,1.2414,9.6285,139.833
2017-01-18,1.1535,1.2261,9.51,140.56
2017-01-19,1.1574,1.2342,9.5739,141.757
2017-01-20,1.1561,1.2375,9.599,141.75
2017-01-23,1.1644,1.2535,9.722,141.266
2017-01-24,1.1667,1.252,9.7123,142.467
2017-01-25,1.1754,1.2634,9.8003,143.108
2017-01-26,1.1789,1.2597,9.7708,144.268
2017-01-27,1.173,1.2555,9.7395,144.429
2017-01-30,1.1673,1.2486,9.6872,142.062
